Date,"Forecasted consumption kW"
2019-07-09 04:30:00,7.641895743684719
2019-07-09 04:45:00,7.788300577436829
2019-07-09 05:00:00,7.970650904643499
2019-07-09 05:15:00,8.052610298136884
2019-07-09 05:30:00,8.591806990673927
2019-07-09 05:45:00,9.195116912703284
2019-07-09 06:00:00,10.347423161977542
2019-07-09 06:15:00,10.570602898328149
2019-07-09 06:30:00,11.404297662696306
2019-07-09 06:45:00,11.827472611812418
2019-07-09 07:00:00,12.62786964255196
2019-07-09 07:15:00,13.824505675803296
2019-07-09 07:30:00,14.34454816258773
2019-07-09 07:45:00,14.890331644068223
2019-07-09 08:00:00,15.961903249170764
2019-07-09 08:15:00,16.796140332478174
2019-07-09 08:30:00,17.629570954868058
2019-07-09 08:45:00,17.595923464676716
2019-07-09 09:00:00,19.12680715736124
2019-07-09 09:15:00,19.704350736592627
2019-07-09 09:30:00,19.760624360644485
2019-07-09 09:45:00,20.37749589306192
2019-07-09 10:00:00,21.29578747586436
2019-07-09 10:15:00,21.789415361558135
2019-07-09 10:30:00,22.55736381602008
2019-07-09 10:45:00,23.160543850611276
2019-07-09 11:00:00,23.990488387461582
2019-07-09 11:15:00,24.37069667297461
2019-07-09 11:30:00,23.725114181990875
2019-07-09 11:45:00,23.154466652375902
2019-07-09 12:00:00,24.756582049123608
2019-07-09 12:15:00,24.743137806202384
2019-07-09 12:30:00,24.530693395003304
2019-07-09 12:45:00,24.141973137390956
2019-07-09 13:00:00,24.308756873746542
2019-07-09 13:15:00,23.873657633026852
2019-07-09 13:30:00,23.819298612686033
2019-07-09 13:45:00,23.85035118787461
2019-07-09 14:00:00,23.48830734074175
2019-07-09 14:15:00,23.227077511707602
2019-07-09 14:30:00,22.483644087240123
2019-07-09 14:45:00,22.205231843359464
2019-07-09 15:00:00,21.548542101103425
2019-07-09 15:15:00,21.03531623453722
2019-07-09 15:30:00,21.021250987495335
2019-07-09 15:45:00,20.418695237901737
2019-07-09 16:00:00,19.55707778307958
2019-07-09 16:15:00,19.50327337026016
2019-07-09 16:30:00,18.915690808100305
2019-07-09 16:45:00,18.577325023506678
2019-07-09 17:00:00,17.32445074371825
2019-07-09 17:15:00,16.22316633981112
2019-07-09 17:30:00,16.172345634509767
2019-07-09 17:45:00,15.609334505289699
2019-07-09 18:00:00,14.927802517072596
2019-07-09 18:15:00,14.45191972007676
2019-07-09 18:30:00,13.06016609688281
2019-07-09 18:45:00,12.561827895455012
2019-07-09 19:00:00,12.153282802612324
2019-07-09 19:15:00,11.110222703921913
2019-07-09 19:30:00,11.191252797715052
2019-07-09 19:45:00,9.94664315139597
