D�tail point d'acc�s;
Nom;BELGISCH VERPAKKINGSINSTITUUT-IN;
Num�ro EAN;541448810000203363;
Rue;Z. 1 RESEARCHPARK;
Num�ro maison;280;
Code postal;1731;
Commune;ZELLIK;
Type d'�nergie;;
Type de m�tre;Continue
Direction;Consommation;
;
;;;
Canal;Date;Valeur;Validation;Raison;Enit�;
A;03/06/2014 21:15;4,775;N;ORIG;KWH;
A;03/06/2014 21:30;5;N;ORIG;KWH;
A;03/06/2014 21:45;5,525;N;ORIG;KWH;
A;03/06/2014 22:00;4,95;N;ORIG;KWH;
A;03/06/2014 22:15;4,775;N;ORIG;KWH;
A;03/06/2014 22:30;4,625;N;ORIG;KWH;
A;03/06/2014 22:45;4,6;N;ORIG;KWH;
A;03/06/2014 23:00;4,675;N;ORIG;KWH;
A;03/06/2014 23:15;4,35;N;ORIG;KWH;
A;03/06/2014 23:30;4,65;N;ORIG;KWH;
A;03/06/2014 23:45;4,65;N;ORIG;KWH;
A;04/06/2014 00:00;4,238;N;ORIG;KWH;
A;04/06/2014 00:15;4,562;N;ORIG;KWH;
A;04/06/2014 00:30;4,562;N;ORIG;KWH;
A;04/06/2014 00:45;4,475;N;ORIG;KWH;
A;04/06/2014 01:00;4,537;N;ORIG;KWH;
A;04/06/2014 01:15;4,5;N;ORIG;KWH;
A;04/06/2014 01:30;4,537;N;ORIG;KWH;
A;04/06/2014 01:45;4,288;N;ORIG;KWH;
A;04/06/2014 02:00;4,588;N;ORIG;KWH;
A;04/06/2014 02:15;4,638;N;ORIG;KWH;
A;04/06/2014 02:30;4,537;N;ORIG;KWH;
A;04/06/2014 02:45;5,238;N;ORIG;KWH;
A;04/06/2014 03:00;5,613;N;ORIG;KWH;
A;04/06/2014 03:15;5,3;N;ORIG;KWH;
A;04/06/2014 03:30;5,738;N;ORIG;KWH;
A;04/06/2014 03:45;6,575;N;ORIG;KWH;
A;04/06/2014 04:00;5,688;N;ORIG;KWH;
A;04/06/2014 04:15;5,738;N;ORIG;KWH;
A;04/06/2014 04:30;5,25;N;ORIG;KWH;
A;04/06/2014 04:45;5,575;N;ORIG;KWH;
A;04/06/2014 05:00;5,613;N;ORIG;KWH;
A;04/06/2014 05:15;5,388;N;ORIG;KWH;
A;04/06/2014 05:30;5,575;N;ORIG;KWH;
A;04/06/2014 05:45;5,238;N;ORIG;KWH;
A;04/06/2014 06:00;5,688;N;ORIG;KWH;
A;04/06/2014 06:15;5,5;N;ORIG;KWH;
A;04/06/2014 06:30;5,8;N;ORIG;KWH;
A;04/06/2014 06:45;6,925;N;ORIG;KWH;
A;04/06/2014 07:00;6,65;N;ORIG;KWH;
A;04/06/2014 07:15;7,125;N;ORIG;KWH;
A;04/06/2014 07:30;6,9;N;ORIG;KWH;
A;04/06/2014 07:45;8,05;N;ORIG;KWH;
A;04/06/2014 08:00;13,025;N;ORIG;KWH;
A;04/06/2014 08:15;14,275;N;ORIG;KWH;
A;04/06/2014 08:30;14,1;N;ORIG;KWH;
A;04/06/2014 08:45;13,738;N;ORIG;KWH;
A;04/06/2014 09:00;14,913;N;ORIG;KWH;
A;04/06/2014 09:15;14,413;N;ORIG;KWH;
A;04/06/2014 09:30;15,488;N;ORIG;KWH;
A;04/06/2014 09:45;15,375;N;ORIG;KWH;
A;04/06/2014 10:00;14,8;N;ORIG;KWH;
A;04/06/2014 10:15;14,538;N;ORIG;KWH;
A;04/06/2014 10:30;14,65;N;ORIG;KWH;
A;04/06/2014 10:45;13,975;N;ORIG;KWH;
A;04/06/2014 11:00;11,438;N;ORIG;KWH;
A;04/06/2014 11:15;10,875;N;ORIG;KWH;
A;04/06/2014 11:30;10,9;N;ORIG;KWH;
A;04/06/2014 11:45;13,725;N;ORIG;KWH;
A;04/06/2014 12:00;14,275;N;ORIG;KWH;
A;04/06/2014 12:15;13,2;N;ORIG;KWH;
A;04/06/2014 12:30;13,488;N;ORIG;KWH;
A;04/06/2014 12:45;9,838;N;ORIG;KWH;
A;04/06/2014 13:00;10,063;N;ORIG;KWH;
A;04/06/2014 13:15;10;N;ORIG;KWH;
A;04/06/2014 13:30;11,25;N;ORIG;KWH;
A;04/06/2014 13:45;10,838;N;ORIG;KWH;
A;04/06/2014 14:00;10,4;N;ORIG;KWH;
A;04/06/2014 14:15;10,463;N;ORIG;KWH;
A;04/06/2014 14:30;10,538;N;ORIG;KWH;
A;04/06/2014 14:45;11,063;N;ORIG;KWH;
A;04/06/2014 15:00;9,713;N;ORIG;KWH;
A;04/06/2014 15:15;10,188;N;ORIG;KWH;
A;04/06/2014 15:30;11,388;N;ORIG;KWH;
A;04/06/2014 15:45;11,6;N;ORIG;KWH;
A;04/06/2014 16:00;9,887;N;ORIG;KWH;
A;04/06/2014 16:15;9,463;N;ORIG;KWH;
A;04/06/2014 16:30;8,613;N;ORIG;KWH;
A;04/06/2014 16:45;8,738;N;ORIG;KWH;
A;04/06/2014 17:00;8,275;N;ORIG;KWH;
A;04/06/2014 17:15;8,325;N;ORIG;KWH;
A;04/06/2014 17:30;7,575;N;ORIG;KWH;
A;04/06/2014 17:45;8,35;N;ORIG;KWH;
A;04/06/2014 18:00;7,8;N;ORIG;KWH;
A;04/06/2014 18:15;8,188;N;ORIG;KWH;
A;04/06/2014 18:30;7,725;N;ORIG;KWH;
A;04/06/2014 18:45;8,163;N;ORIG;KWH;
A;04/06/2014 19:00;7,525;N;ORIG;KWH;
A;04/06/2014 19:15;8,025;N;ORIG;KWH;
A;04/06/2014 19:30;7,775;N;ORIG;KWH;
A;04/06/2014 19:45;7,85;N;ORIG;KWH;
A;04/06/2014 20:00;7,825;N;ORIG;KWH;
A;04/06/2014 20:15;7,963;N;ORIG;KWH;
A;04/06/2014 20:30;7,75;N;ORIG;KWH;
A;04/06/2014 20:45;7,875;N;ORIG;KWH;
A;04/06/2014 21:00;7,8;N;ORIG;KWH;
A;04/06/2014 21:15;7,838;N;ORIG;KWH;
A;04/06/2014 21:30;8,212;N;ORIG;KWH;
A;04/06/2014 21:45;8,875;N;ORIG;KWH;
A;04/06/2014 22:00;8,413;N;ORIG;KWH;
A;04/06/2014 22:15;7,812;N;ORIG;KWH;
A;04/06/2014 22:30;7,988;N;ORIG;KWH;
A;04/06/2014 22:45;7,675;N;ORIG;KWH;
A;04/06/2014 23:00;8,15;N;ORIG;KWH;
A;04/06/2014 23:15;7,6;N;ORIG;KWH;
A;04/06/2014 23:30;8,025;N;ORIG;KWH;
A;04/06/2014 23:45;7,85;N;ORIG;KWH;
A;05/06/2014 00:00;7,938;N;ORIG;KWH;
A;05/06/2014 00:15;7,988;N;ORIG;KWH;
A;05/06/2014 00:30;7,938;N;ORIG;KWH;
A;05/06/2014 00:45;7,663;N;ORIG;KWH;
A;05/06/2014 01:00;8,25;N;ORIG;KWH;
A;05/06/2014 01:15;7,675;N;ORIG;KWH;
A;05/06/2014 01:30;7,888;N;ORIG;KWH;
A;05/06/2014 01:45;7,588;N;ORIG;KWH;
A;05/06/2014 02:00;7,938;N;ORIG;KWH;
A;05/06/2014 02:15;8,325;N;ORIG;KWH;
A;05/06/2014 02:30;7,763;N;ORIG;KWH;
A;05/06/2014 02:45;7,925;N;ORIG;KWH;
A;05/06/2014 03:00;7,738;N;ORIG;KWH;
A;05/06/2014 03:15;7,7;N;ORIG;KWH;
A;05/06/2014 03:30;8,763;N;ORIG;KWH;
A;05/06/2014 03:45;8,613;N;ORIG;KWH;
A;05/06/2014 04:00;8,188;N;ORIG;KWH;
A;05/06/2014 04:15;8,05;N;ORIG;KWH;
